#string_protein_id	alias	source
4932.YGL011C	YGL011C	Ensembl_translation
4932.YGL011C	YGL011C	KEGG_KEGGID_SHORT
4932.YGL011C	YGL011C	SGD_PRIMARY
4932.YGL011C	YGL011C	UniProt_GN_OrderedLocusNames
4932.YGL011C	YGL011C_mRNA	Ensembl_transcript
4932.YGL011C	proteasome core particle subunit alpha 1	SGD_SYNONYM
4932.YGL011C	sce:YGL011C	KEGG_KEGGID
4932.YGL012W	1.3.1.71	KEGG_EC
4932.YGL012W	1.3.1.71	UniProt_DE_RecName_EC
4932.YGL012W	4932.YGL012W	Ensembl_STRING
4932.YGL012W	852872	Ensembl_EntrezGene
4932.YGL012W	852872	KEGG_GENEID
4932.YGL012W	852872	UniProt_DR_GeneID
4932.YGL012W	AAB19615.1	Ensembl_protein_id
4932.YGL012W	AAD13895.1	Ensembl_protein_id
4932.YGL012W	AAT93224.1	Ensembl_protein_id
4932.YGL012W	C-24(28) sterol reductase	UniProt_DE_AltName_Full
4932.YGL012W	CAA96712.1	Ensembl_protein_id
4932.YGL012W	D6VUC5	UniProt_AC
4932.YGL012W	DAA08086.1	Ensembl_protein_id
4932.YGL012W	Delta(24(24(1)))-sterol reductase	KEGG_PRODUCT
4932.YGL012W	Delta(24(24(1)))-sterol reductase	UniProt_DE_RecName_Full
4932.YGL012W	Delta24(24(1))-sterol reductase	KEGG_PRODUCT
4932.YGL012W	E9P929	UniProt_AC
4932.YGL012W	EC 1.3.1.71	KEGG_EC
4932.YGL012W	ERG4	KEGG_NAME
4932.YGL012W	ERG4	SGD_NAME
4932.YGL012W	ERG4	UniProt_GN_Name
4932.YGL012W	ERG4_YEAST	UniProt_ID
4932.YGL012W	L000000571	SGD_ID
4932.YGL012W	NM_001180877	Ensembl_RefSeq_short
4932.YGL012W	NM_001180877.1	Ensembl_RefSeq
4932.YGL012W	NM_001180877.1	UniProt_DR_RefSeq
4932.YGL012W	NP_011503	Ensembl_RefSeq_short
4932.YGL012W	NP_011503	KEGG_NCBI
4932.YGL012W	NP_011503.1	Ensembl_RefSeq
4932.YGL012W	NP_011503.1	UniProt_DR_RefSeq
4932.YGL012W	P25340	Ensembl_UniProt
4932.YGL012W	P25340	UniProt_AC
4932.YGL012W	S000002980	SGD_ID
4932.YGL012W	S000002980	UniProt_DR_SGD
4932.YGL012W	Sterol Delta(24(28))-reductase	UniProt_DE_AltName_Full
4932.YGL012W	UPI000012A147	Ensembl_UniParc
4932.YGL012W	YGL012W	Ensembl
4932.YGL012W	YGL012W	Ensembl_gene
4932.YGL012W	YGL012W	Ensembl_translation
4932.YGL012W	YGL012W	KEGG_KEGGID_SHORT
4932.YGL012W	YGL012W	SGD_PRIMARY
4932.YGL012W	YGL012W	UniProt_GN_OrderedLocusNames
4932.YGL012W	YGL012W_mRNA	Ensembl_transcript
4932.YGL012W	YGL022	UniProt_GN_ORFNames
4932.YGL012W	delta(24(24(1)))-sterol reductase	SGD_SYNONYM
4932.YGL012W	sce:YGL012W	KEGG_KEGGID
4932.YGL013C	4932.YGL013C	Ensembl_STRING
4932.YGL013C	852871	KEGG_GENEID
4932.YGL013C	852871	UniProt_DR_GeneID
4932.YGL013C	AAA34849.1	Ensembl_protein_id
4932.YGL013C	AAD13897.2	Ensembl_protein_id
4932.YGL013C	AMY1	Ensembl_external_synonym_EntrezGene
4932.YGL013C	AMY1	KEGG_NAME_SYNONYM
4932.YGL013C	AMY1	SGD_SYNONYM
4932.YGL013C	AMY1	UniProt_GN_Synonyms
4932.YGL013C	ANT1	Ensembl_external_synonym_EntrezGene
4932.YGL013C	ANT1	KEGG_NAME_SYNONYM
4932.YGL013C	ANT1	SGD_SYNONYM
4932.YGL013C	ANT1	UniProt_GN_Synonyms
4932.YGL013C	BOR2	Ensembl_external_synonym_EntrezGene
4932.YGL013C	BOR2	KEGG_NAME_SYNONYM
4932.YGL013C	BOR2	SGD_SYNONYM
4932.YGL013C	BOR2	UniProt_GN_Synonyms
4932.YGL013C	CAA96713.1	Ensembl_protein_id
4932.YGL013C	CYH3	Ensembl_external_synonym_EntrezGene
4932.YGL013C	CYH3	KEGG_NAME_SYNONYM
4932.YGL013C	CYH3	SGD_SYNONYM
4932.YGL013C	CYH3	UniProt_GN_Synonyms
4932.YGL013C	D6VUC4	UniProt_AC
4932.YGL013C	DAA08085.1	Ensembl_protein_id
4932.YGL013C	Drug-responsive transcription factor PDR1	KEGG_PRODUCT
4932.YGL013C	L000001361	SGD_ID
4932.YGL013C	L000002984	SGD_ID
4932.YGL013C	L000003503	SGD_ID
4932.YGL013C	NM_001180878	Ensembl_RefSeq_short
4932.YGL013C	NM_001180878.1	Ensembl_RefSeq
4932.YGL013C	NM_001180878.1	UniProt_DR_RefSeq
4932.YGL013C	NP_011502	Ensembl_RefSeq_short
4932.YGL013C	NP_011502	KEGG_NCBI
4932.YGL013C	NP_011502.1	Ensembl_RefSeq
4932.YGL013C	NP_011502.1	UniProt_DR_RefSeq
4932.YGL013C	NRA2	Ensembl_external_synonym_EntrezGene
4932.YGL013C	NRA2	KEGG_NAME_SYNONYM
4932.YGL013C	NRA2	SGD_SYNONYM
4932.YGL013C	NRA2	UniProt_GN_Synonyms
4932.YGL013C	P12383	Ensembl_UniProt
4932.YGL013C	P12383	UniProt_AC
4932.YGL013C	PDR1	Ensembl_EntrezGene
4932.YGL013C	PDR1	KEGG_NAME
4932.YGL013C	PDR1	SGD_NAME
4932.YGL013C	PDR1	UniProt_GN_Name
4932.YGL013C	PDR1_YEAST	UniProt_ID
4932.YGL013C	Pleiotropic drug resistance protein 1	UniProt_DE_AltName_Full
4932.YGL013C	S000002981	SGD_ID
4932.YGL013C	S000002981	UniProt_DR_SGD
4932.YGL013C	SMR2	Ensembl_external_synonym_EntrezGene
4932.YGL013C	SMR2	KEGG_NAME_SYNONYM
4932.YGL013C	SMR2	SGD_SYNONYM
4932.YGL013C	SMR2	UniProt_GN_Synonyms
4932.YGL013C	TIL1	Ensembl_external_synonym_EntrezGene
4932.YGL013C	TIL1	KEGG_NAME_SYNONYM
4932.YGL013C	TIL1	SGD_SYNONYM
4932.YGL013C	TIL1	UniProt_GN_Synonyms
4932.YGL013C	TPE1	Ensembl_external_synonym_EntrezGene
4932.YGL013C	TPE1	KEGG_NAME_SYNONYM
4932.YGL013C	TPE1	SGD_SYNONYM
4932.YGL013C	TPE1	UniProt_GN_Synonyms
4932.YGL013C	TPE3	Ensembl_external_synonym_EntrezGene
4932.YGL013C	TPE3	KEGG_NAME_SYNONYM
4932.YGL013C	TPE3	SGD_SYNONYM
4932.YGL013C	TPE3	UniProt_GN_Synonyms
4932.YGL013C	Transcription factor PDR1	UniProt_DE_RecName_Full
4932.YGL013C	UPI0000168331	Ensembl_UniParc
4932.YGL013C	YGL013C	Ensembl
4932.YGL013C	YGL013C	Ensembl_gene
4932.YGL013C	YGL013C	Ensembl_translation
4932.YGL013C	YGL013C	KEGG_KEGGID_SHORT
4932.YGL013C	YGL013C	SGD_PRIMARY
4932.YGL013C	YGL013C	UniProt_GN_OrderedLocusNames
4932.YGL013C	YGL013C_mRNA	Ensembl_transcript
4932.YGL013C	drug-responsive transcription factor PDR1	SGD_SYNONYM
4932.YGL013C	sce:YGL013C	KEGG_KEGGID
4932.YGL014C-A	BK006941	Ensembl_EMBL
4932.YGL014C-A	P0C5N1	Ensembl_UniProt
4932.YGL014C-A	P0C5N1	UniProt_AC
4932.YGL014C-A	S000028825	SGD_ID
4932.YGL014C-A	S000028825	UniProt_DR_SGD
4932.YGL014C-A	UPI00015E1687	Ensembl_UniParc
4932.YGL014C-A	Uncharacterized protein YGL014C-A	UniProt_DE_RecName_Full
4932.YGL014C-A	YG014_YEAST	UniProt_ID
4932.YGL014C-A	YGL014C-A	Ensembl
4932.YGL014C-A	YGL014C-A	Ensembl_gene
4932.YGL014C-A	YGL014C-A	Ensembl_translation
4932.YGL014C-A	YGL014C-A	SGD_PRIMARY
4932.YGL014C-A	YGL014C-A	UniProt_GN_OrderedLocusNames
4932.YGL014C-A	YGL014C-A_mRNA	Ensembl_transcript
4932.YGL014C-A	Z72536	Ensembl_EMBL
4932.YGL014W	3BWT	Ensembl_PDB
4932.YGL014W	3BWT	UniProt_DR_PDB
4932.YGL014W	3BX2	Ensembl_PDB
4932.YGL014W	3BX2	UniProt_DR_PDB
4932.YGL014W	3BX3	Ensembl_PDB
4932.YGL014W	3BX3	UniProt_DR_PDB
4932.YGL014W	4932.YGL014W	Ensembl_STRING
4932.YGL014W	4DZS	Ensembl_PDB
4932.YGL014W	4DZS	UniProt_DR_PDB
4932.YGL014W	852870	KEGG_GENEID
4932.YGL014W	852870	UniProt_DR_GeneID
4932.YGL014W	AAB19616.1	Ensembl_protein_id
4932.YGL014W	AAD13898.1	Ensembl_protein_id
4932.YGL014W	CAA96714.1	Ensembl_protein_id
4932.YGL014W	D6VUC3	UniProt_AC
4932.YGL014W	DAA08084.1	Ensembl_protein_id
4932.YGL014W	NM_001180879	Ensembl_RefSeq_short
4932.YGL014W	NM_001180879.1	Ensembl_RefSeq
4932.YGL014W	NM_001180879.1	UniProt_DR_RefSeq
4932.YGL014W	NP_011501	Ensembl_RefSeq_short
4932.YGL014W	NP_011501	KEGG_NCBI
4932.YGL014W	NP_011501.1	Ensembl_RefSeq
4932.YGL014W	NP_011501.1	UniProt_DR_RefSeq
4932.YGL014W	P25339	Ensembl_UniProt
4932.YGL014W	P25339	UniProt_AC
4932.YGL014W	PUF4	Ensembl_EntrezGene
4932.YGL014W	PUF4	KEGG_NAME
4932.YGL014W	PUF4	SGD_NAME
4932.YGL014W	PUF4	UniProt_GN_Name
4932.YGL014W	PUF4_YEAST	UniProt_ID
4932.YGL014W	Puf4p	KEGG_PRODUCT
4932.YGL014W	Pumilio homology domain family member 4	UniProt_DE_RecName_Full
4932.YGL014W	S000002982	SGD_ID
4932.YGL014W	S000002982	UniProt_DR_SGD
4932.YGL014W	UPI000013B020	Ensembl_UniParc
4932.YGL014W	YGL014W	Ensembl
4932.YGL014W	YGL014W	Ensembl_gene
4932.YGL014W	YGL014W	Ensembl_translation
4932.YGL014W	YGL014W	KEGG_KEGGID_SHORT
4932.YGL014W	YGL014W	SGD_PRIMARY
4932.YGL014W	YGL014W	UniProt_GN_OrderedLocusNames
4932.YGL014W	YGL014W_mRNA	Ensembl_transcript
4932.YGL014W	YGL023	Ensembl_external_synonym_EntrezGene
4932.YGL014W	YGL023	KEGG_NAME_SYNONYM
4932.YGL014W	YGL023	SGD_SYNONYM
4932.YGL014W	YGL023	UniProt_GN_ORFNames
4932.YGL014W	sce:YGL014W	KEGG_KEGGID
4932.YGL015C	852869	Ensembl_EntrezGene
4932.YGL015C	852869	KEGG_GENEID
4932.YGL015C	852869	UniProt_DR_GeneID
4932.YGL015C	AAD13899.1	Ensembl_protein_id
4932.YGL015C	CAA96715.1	Ensembl_protein_id
4932.YGL015C	D6VUC2	UniProt_AC
4932.YGL015C	DAA08083.1	Ensembl_protein_id
4932.YGL015C	NM_001180880	Ensembl_RefSeq_short
4932.YGL015C	NM_001180880.3	Ensembl_RefSeq
4932.YGL015C	NM_001180880.3	UniProt_DR_RefSeq
4932.YGL015C	NP_011500	Ensembl_RefSeq_short
4932.YGL015C	NP_011500	KEGG_NCBI
4932.YGL015C	NP_011500.3	Ensembl_RefSeq
4932.YGL015C	NP_011500.3	UniProt_DR_RefSeq
4932.YGL015C	P33199	Ensembl_UniProt
4932.YGL015C	P33199	UniProt_AC
4932.YGL015C	S000002983	SGD_ID
4932.YGL015C	S000002983	UniProt_DR_SGD
4932.YGL015C	UPI000013B021	Ensembl_UniParc
4932.YGL015C	Uncharacterized protein	KEGG_PRODUCT
4932.YGL015C	Uncharacterized protein YGL015C	UniProt_DE_RecName_Full
4932.YGL015C	YGB5_YEAST	UniProt_ID
4932.YGL015C	YGL015C	Ensembl
4932.YGL015C	YGL015C	Ensembl_gene
4932.YGL015C	YGL015C	Ensembl_translation
4932.YGL015C	YGL015C	KEGG_KEGGID_SHORT
4932.YGL015C	YGL015C	SGD_PRIMARY
4932.YGL015C	YGL015C	UniProt_GN_OrderedLocusNames
4932.YGL015C	YGL015C_mRNA	Ensembl_transcript
4932.YGL015C	YGL026	UniProt_GN_ORFNames
4932.YGL015C	sce:YGL015C	KEGG_KEGGID
4932.YGL016W	4932.YGL016W	Ensembl_STRING
4932.YGL016W	6Q82	UniProt_DR_PDB
4932.YGL016W	6Q83	UniProt_DR_PDB
4932.YGL016W	6Q84	UniProt_DR_PDB
4932.YGL016W	852868	KEGG_GENEID
4932.YGL016W	852868	UniProt_DR_GeneID
4932.YGL016W	AAB19613.1	Ensembl_protein_id
4932.YGL016W	AAD13901.1	Ensembl_protein_id
4932.YGL016W	CAA96716.1	Ensembl_protein_id
4932.YGL016W	D6VUC1	UniProt_AC
4932.YGL016W	DAA08082.1	Ensembl_protein_id
4932.YGL016W	Importin beta-like protein KAP122	UniProt_DE_RecName_Full
4932.YGL016W	KA122_YEAST	UniProt_ID
4932.YGL016W	KAP122	Ensembl_EntrezGene
4932.YGL016W	KAP122	KEGG_NAME
4932.YGL016W	KAP122	SGD_NAME
4932.YGL016W	KAP122	UniProt_GN_Name
4932.YGL016W	Kap122p	KEGG_PRODUCT
4932.YGL016W	Karyopherin-122	UniProt_DE_AltName_Full
4932.YGL016W	L000001366	SGD_ID
4932.YGL016W	NM_001180881	Ensembl_RefSeq_short
4932.YGL016W	NM_001180881.1	Ensembl_RefSeq
4932.YGL016W	NM_001180881.1	UniProt_DR_RefSeq
4932.YGL016W	NP_011499	Ensembl_RefSeq_short
4932.YGL016W	NP_011499	KEGG_NCBI
4932.YGL016W	NP_011499.1	Ensembl_RefSeq
4932.YGL016W	NP_011499.1	UniProt_DR_RefSeq
4932.YGL016W	P32767	Ensembl_UniProt
4932.YGL016W	P32767	UniProt_AC
4932.YGL016W	PDR6	Ensembl_external_synonym_EntrezGene
4932.YGL016W	PDR6	KEGG_NAME_SYNONYM
4932.YGL016W	PDR6	SGD_SYNONYM
4932.YGL016W	PDR6	UniProt_GN_Synonyms
4932.YGL016W	Pleiotropic drug resistance regulatory protein 6	UniProt_DE_AltName_Full
4932.YGL016W	S000002984	SGD_ID
4932.YGL016W	S000002984	UniProt_DR_SGD
4932.YGL016W	UPI00001314D9	Ensembl_UniParc
4932.YGL016W	YGL016W	Ensembl
4932.YGL016W	YGL016W	Ensembl_gene
4932.YGL016W	YGL016W	Ensembl_translation
4932.YGL016W	YGL016W	KEGG_KEGGID_SHORT
4932.YGL016W	YGL016W	SGD_PRIMARY
4932.YGL016W	YGL016W	UniProt_GN_OrderedLocusNames
4932.YGL016W	YGL016W_mRNA	Ensembl_transcript
4932.YGL016W	sce:YGL016W	KEGG_KEGGID
4932.YGL017W	2.3.2.8	KEGG_EC
4932.YGL017W	2.3.2.8	UniProt_DE_RecName_EC
4932.YGL017W	4932.YGL017W	Ensembl_STRING
4932.YGL017W	852867	Ensembl_EntrezGene
4932.YGL017W	852867	KEGG_GENEID
4932.YGL017W	852867	UniProt_DR_GeneID
4932.YGL017W	AAA34439.1	Ensembl_protein_id
4932.YGL017W	AAD13904.1	Ensembl_protein_id
4932.YGL017W	ATE1	KEGG_NAME
4932.YGL017W	ATE1	SGD_NAME
4932.YGL017W	ATE1	UniProt_GN_Name
4932.YGL017W	ATE1_YEAST	UniProt_ID
4932.YGL017W	Arginine-tRNA--protein transferase 1	UniProt_DE_AltName_Full
4932.YGL017W	Arginyl-tRNA---protein transferase	KEGG_PRODUCT
4932.YGL017W	Arginyl-tRNA--protein transferase 1	UniProt_DE_RecName_Full
4932.YGL017W	Arginyltransferase	KEGG_PRODUCT
4932.YGL017W	Arginyltransferase 1	UniProt_DE_RecName_Short
4932.YGL017W	CAA96717.1	Ensembl_protein_id
4932.YGL017W	D6VUC0	UniProt_AC
4932.YGL017W	DAA08081.1	Ensembl_protein_id
4932.YGL017W	EC 2.3.2.8	KEGG_EC
4932.YGL017W	L000000137	SGD_ID
4932.YGL017W	NM_001180882	Ensembl_RefSeq_short
4932.YGL017W	NM_001180882.1	Ensembl_RefSeq
4932.YGL017W	NM_001180882.1	UniProt_DR_RefSeq
4932.YGL017W	NP_011498	Ensembl_RefSeq_short
4932.YGL017W	NP_011498	KEGG_NCBI
4932.YGL017W	NP_011498.1	Ensembl_RefSeq
4932.YGL017W	NP_011498.1	UniProt_DR_RefSeq
4932.YGL017W	P16639	Ensembl_UniProt
4932.YGL017W	P16639	UniProt_AC
4932.YGL017W	R-transferase 1	UniProt_DE_RecName_Short
4932.YGL017W	S000002985	SGD_ID
4932.YGL017W	S000002985	UniProt_DR_SGD
4932.YGL017W	UPI0000126225	Ensembl_UniParc
4932.YGL017W	YGL017W	Ensembl
4932.YGL017W	YGL017W	Ensembl_gene
4932.YGL017W	YGL017W	Ensembl_translation
4932.YGL017W	YGL017W	KEGG_KEGGID_SHORT
4932.YGL017W	YGL017W	SGD_PRIMARY
4932.YGL017W	YGL017W	UniProt_GN_OrderedLocusNames
4932.YGL017W	YGL017W_mRNA	Ensembl_transcript
4932.YGL017W	arginyltransferase	SGD_SYNONYM
4932.YGL017W	sce:YGL017W	KEGG_KEGGID
4932.YGL018C	3UO2	Ensembl_PDB
4932.YGL018C	3UO2	UniProt_DR_PDB
4932.YGL018C	3UO3	Ensembl_PDB
4932.YGL018C	3UO3	UniProt_DR_PDB
4932.YGL018C	4932.YGL018C	Ensembl_STRING
4932.YGL018C	852866	Ensembl_EntrezGene
4932.YGL018C	852866	KEGG_GENEID
4932.YGL018C	852866	UniProt_DR_GeneID
4932.YGL018C	AAS56805.1	Ensembl_protein_id
4932.YGL018C	CAA96718.1	Ensembl_protein_id
4932.YGL018C	D6VUB9	UniProt_AC
4932.YGL018C	DAA08080.1	Ensembl_protein_id
4932.YGL018C	J-type accessory chaperone 1	UniProt_DE_AltName_Full
4932.YGL018C	J-type chaperone JAC1	KEGG_PRODUCT
4932.YGL018C	J-type chaperone JAC1	SGD_SYNONYM
4932.YGL018C	J-type co-chaperone JAC1, mitochondrial	UniProt_DE_RecName_Full
4932.YGL018C	JAC1	KEGG_NAME
4932.YGL018C	JAC1	SGD_NAME
4932.YGL018C	JAC1	UniProt_GN_Name
4932.YGL018C	JAC1_YEAST	UniProt_ID
4932.YGL018C	L000003591	SGD_ID
4932.YGL018C	Molecular chaperone HscB	KEGG_PRODUCT
4932.YGL018C	NM_001180883	Ensembl_RefSeq_short
4932.YGL018C	NM_001180883.1	Ensembl_RefSeq
4932.YGL018C	NM_001180883.1	UniProt_DR_RefSeq
4932.YGL018C	NP_011497	Ensembl_RefSeq_short
4932.YGL018C	NP_011497	KEGG_NCBI
4932.YGL018C	NP_011497.1	Ensembl_RefSeq
4932.YGL018C	NP_011497.1	UniProt_DR_RefSeq
4932.YGL018C	P53193	Ensembl_UniProt
4932.YGL018C	P53193	UniProt_AC
4932.YGL018C	S000002986	SGD_ID
4932.YGL018C	S000002986	UniProt_DR_SGD
4932.YGL018C	SEO2	UniProt_GN_Synonyms
4932.YGL018C	UPI000013B023	Ensembl_UniParc
4932.YGL018C	YGL018C	Ensembl
4932.YGL018C	YGL018C	Ensembl_gene
4932.YGL018C	YGL018C	Ensembl_translation
4932.YGL018C	YGL018C	KEGG_KEGGID_SHORT
4932.YGL018C	YGL018C	SGD_PRIMARY
4932.YGL018C	YGL018C	UniProt_GN_OrderedLocusNames
4932.YGL018C	YGL018C_mRNA	Ensembl_transcript
4932.YGL018C	sce:YGL018C	KEGG_KEGGID
4932.YGL019W	4932.YGL019W	Ensembl_STRING
4932.YGL019W	852865	Ensembl_EntrezGene
4932.YGL019W	852865	KEGG_GENEID
4932.YGL019W	852865	UniProt_DR_GeneID
4932.YGL019W	AAA86829.1	Ensembl_protein_id
4932.YGL019W	CAA96719.1	Ensembl_protein_id
4932.YGL019W	CK II beta	UniProt_DE_RecName_Short
4932.YGL019W	CKB1	KEGG_NAME
4932.YGL019W	CKB1	SGD_NAME
4932.YGL019W	CKB1	UniProt_GN_Name
4932.YGL019W	CSK2B_YEAST	UniProt_ID
4932.YGL019W	Casein kinase 2 regulatory subunit CKB1	KEGG_PRODUCT
4932.YGL019W	Casein kinase II subunit beta	KEGG_PRODUCT
4932.YGL019W	Casein kinase II subunit beta	UniProt_DE_RecName_Full
4932.YGL019W	D6VUB8	UniProt_AC
4932.YGL019W	DAA08079.1	Ensembl_protein_id
4932.YGL019W	L000002856	SGD_ID
4932.YGL019W	NM_001180884	Ensembl_RefSeq_short
4932.YGL019W	NM_001180884.3	Ensembl_RefSeq
4932.YGL019W	NM_001180884.3	UniProt_DR_RefSeq
4932.YGL019W	NP_011496	Ensembl_RefSeq_short
4932.YGL019W	NP_011496	KEGG_NCBI
4932.YGL019W	NP_011496.3	Ensembl_RefSeq
4932.YGL019W	NP_011496.3	UniProt_DR_RefSeq
4932.YGL019W	P43639	Ensembl_UniProt
4932.YGL019W	P43639	UniProt_AC
4932.YGL019W	Q9URG5	UniProt_AC
4932.YGL019W	S000002987	SGD_ID
4932.YGL019W	S000002987	UniProt_DR_SGD
4932.YGL019W	UPI0000052E78	Ensembl_UniParc
4932.YGL019W	YGL019W	Ensembl
4932.YGL019W	YGL019W	Ensembl_gene
4932.YGL019W	YGL019W	Ensembl_translation
4932.YGL019W	YGL019W	KEGG_KEGGID_SHORT
4932.YGL019W	YGL019W	SGD_PRIMARY
4932.YGL019W	YGL019W	UniProt_GN_OrderedLocusNames
4932.YGL019W	YGL019W_mRNA	Ensembl_transcript
4932.YGL019W	casein kinase 2 regulatory subunit CKB1	SGD_SYNONYM
4932.YGL019W	sce:YGL019W	KEGG_KEGGID
4932.YGL020C	3B2E	Ensembl_PDB
4932.YGL020C	3B2E	UniProt_DR_PDB
4932.YGL020C	3SJA	Ensembl_PDB
4932.YGL020C	3SJA	UniProt_DR_PDB
4932.YGL020C	3SJB	Ensembl_PDB
4932.YGL020C	3SJB	UniProt_DR_PDB
4932.YGL020C	3SJC	Ensembl_PDB
4932.YGL020C	3SJC	UniProt_DR_PDB
4932.YGL020C	3VLC	Ensembl_PDB
4932.YGL020C	3VLC	UniProt_DR_PDB
4932.YGL020C	3ZS8	Ensembl_PDB
4932.YGL020C	3ZS8	UniProt_DR_PDB
4932.YGL020C	4932.YGL020C	Ensembl_STRING
4932.YGL020C	852864	KEGG_GENEID
4932.YGL020C	852864	UniProt_DR_GeneID
4932.YGL020C	CAA96720.1	Ensembl_protein_id
4932.YGL020C	D6VUB7	UniProt_AC
4932.YGL020C	DAA08078.1	Ensembl_protein_id
4932.YGL020C	GET complex subunit GET1	KEGG_PRODUCT
4932.YGL020C	GET complex subunit GET1	SGD_SYNONYM
4932.YGL020C	GET1	Ensembl_EntrezGene
4932.YGL020C	GET1	KEGG_NAME
4932.YGL020C	GET1	SGD_NAME
4932.YGL020C	GET1	UniProt_GN_Name
4932.YGL020C	GET1_YEAST	UniProt_ID
4932.YGL020C	Golgi to ER traffic protein 1	UniProt_DE_RecName_Full
4932.YGL020C	Guided entry of tail-anchored proteins 1	UniProt_DE_AltName_Full
4932.YGL020C	MDM39	Ensembl_external_synonym_EntrezGene
4932.YGL020C	MDM39	KEGG_NAME_SYNONYM
4932.YGL020C	MDM39	SGD_SYNONYM
4932.YGL020C	MDM39	UniProt_GN_Synonyms
4932.YGL020C	NM_001180885	Ensembl_RefSeq_short
4932.YGL020C	NM_001180885.1	Ensembl_RefSeq
4932.YGL020C	NM_001180885.1	UniProt_DR_RefSeq
4932.YGL020C	NP_011495	Ensembl_RefSeq_short
4932.YGL020C	NP_011495	KEGG_NCBI
4932.YGL020C	NP_011495.1	Ensembl_RefSeq
4932.YGL020C	NP_011495.1	UniProt_DR_RefSeq
4932.YGL020C	P53192	Ensembl_UniProt
4932.YGL020C	P53192	UniProt_AC
4932.YGL020C	S000002988	SGD_ID
4932.YGL020C	S000002988	UniProt_DR_SGD
4932.YGL020C	Tail-anchored protein insertion receptor	KEGG_PRODUCT
4932.YGL020C	UPI000013B035	Ensembl_UniParc
4932.YGL020C	YGL020C	Ensembl
4932.YGL020C	YGL020C	Ensembl_gene
4932.YGL020C	YGL020C	Ensembl_translation
4932.YGL020C	YGL020C	KEGG_KEGGID_SHORT
4932.YGL020C	YGL020C	SGD_PRIMARY
4932.YGL020C	YGL020C	UniProt_GN_OrderedLocusNames
4932.YGL020C	YGL020C_mRNA	Ensembl_transcript
4932.YGL020C	sce:YGL020C	KEGG_KEGGID
4932.YGL021W	2.7.11.1	KEGG_EC
4932.YGL021W	2.7.11.1	UniProt_DE_RecName_EC
4932.YGL021W	4932.YGL021W	Ensembl_STRING
4932.YGL021W	852863	Ensembl_EntrezGene
4932.YGL021W	852863	KEGG_GENEID
4932.YGL021W	852863	UniProt_DR_GeneID
4932.YGL021W	ALK1	KEGG_NAME
4932.YGL021W	ALK1	SGD_NAME
4932.YGL021W	ALK1	UniProt_GN_Name
4932.YGL021W	ALK1_YEAST	UniProt_ID
4932.YGL021W	CAA61012.1	Ensembl_protein_id
4932.YGL021W	CAA96721.1	Ensembl_protein_id
4932.YGL021W	D6VUB6	UniProt_AC
4932.YGL021W	DAA08077.1	Ensembl_protein_id
4932.YGL021W	DNA damage-responsive protein ALK1	UniProt_DE_AltName_Full
4932.YGL021W	EC 2.7.11.1	KEGG_EC
4932.YGL021W	G3686	UniProt_GN_ORFNames
4932.YGL021W	L000002852	SGD_ID
4932.YGL021W	NM_001180886	Ensembl_RefSeq_short
4932.YGL021W	NM_001180886.1	Ensembl_RefSeq
4932.YGL021W	NM_001180886.1	UniProt_DR_RefSeq
4932.YGL021W	NP_011494	Ensembl_RefSeq_short
4932.YGL021W	NP_011494	KEGG_NCBI
4932.YGL021W	NP_011494.1	Ensembl_RefSeq
4932.YGL021W	NP_011494.1	UniProt_DR_RefSeq
4932.YGL021W	P43633	Ensembl_UniProt
4932.YGL021W	P43633	UniProt_AC
4932.YGL021W	Protein kinase ALK1	KEGG_PRODUCT
4932.YGL021W	S000002989	SGD_ID
4932.YGL021W	S000002989	UniProt_DR_SGD
4932.YGL021W	Serine/threonine-protein kinase haspin	KEGG_PRODUCT
4932.YGL021W	UPI0000125859	Ensembl_UniParc
4932.YGL021W	YGL021W	Ensembl
4932.YGL021W	YGL021W	Ensembl_gene
4932.YGL021W	YGL021W	Ensembl_translation
4932.YGL021W	YGL021W	KEGG_KEGGID_SHORT
4932.YGL021W	YGL021W	SGD_PRIMARY
4932.YGL021W	YGL021W	UniProt_GN_OrderedLocusNames
4932.YGL021W	YGL021W_mRNA	Ensembl_transcript
4932.YGL021W	protein kinase ALK1	SGD_SYNONYM
4932.YGL021W	sce:YGL021W	KEGG_KEGGID
4932.YGL022W	2.4.99.18	KEGG_EC
4932.YGL022W	2.4.99.18	UniProt_DE_RecName_EC
4932.YGL022W	2LGZ	Ensembl_PDB
4932.YGL022W	2LGZ	UniProt_DR_PDB
4932.YGL022W	4932.YGL022W	Ensembl_STRING
4932.YGL022W	6C26	Ensembl_PDB
4932.YGL022W	6C26	UniProt_DR_PDB
4932.YGL022W	6EZN	Ensembl_PDB
4932.YGL022W	6EZN	UniProt_DR_PDB
4932.YGL022W	852862	Ensembl_EntrezGene
4932.YGL022W	852862	KEGG_GENEID
4932.YGL022W	852862	UniProt_DR_GeneID
4932.YGL022W	BAA06079.1	Ensembl_protein_id
4932.YGL022W	CAA96722.1	Ensembl_protein_id
4932.YGL022W	D6VUB5	UniProt_AC
4932.YGL022W	DAA08076.1	Ensembl_protein_id
4932.YGL022W	EC 2.4.99.18	KEGG_EC
4932.YGL022W	L000002716	SGD_ID
4932.YGL022W	NM_001180887	Ensembl_RefSeq_short
4932.YGL022W	NM_001180887.1	Ensembl_RefSeq
